elbow,elbow_flare,hip,shoulder_elevation,body_line,elbow_velocity,hip_velocity,time_in_phase,rep_number,elbow_drift,hip_drift,velocity_trend,rolling_elbow_5,rolling_hip_5,phase,form_quality,phase_enc
134.9762433700835,12.126414456356146,163.46577013097507,27.590656259696452,13.322976499821019,-136.8552722132004,16.484569413441797,0.0,3,-32.71934937659217,2.4107244792177704,-27.80133895595424,71.57928900085005,123.6371906928163,mid,elbow_flare,1
111.7453973438678,34.79072580278685,130.91923431443394,38.83443364673996,31.3516396381402,32.20641848387143,-174.11179825408408,0.045386526150654506,14,-49.74583393948757,-41.96622591401707,-55.0040969972151,88.61896612536519,151.52215173335313,mid,elbow_flare,1
149.28449866697883,55.16777164700968,91.43604268338596,37.952661658281905,46.192397262008804,238.266528573382,15.017690811107546,0.29499022773582917,3,-16.791337370699484,-42.529070239064886,153.35747906100923,74.11053335624123,126.41131731039012,mid,elbow_flare,1
102.01885934300861,63.7422206397801,64.34085619636845,14.47991554776419,50.0,102.65638051540763,-249.32670584988352,0.06356939568249423,4,-67.84719973699256,-94.34683731676947,-57.55256055578466,72.88675775703618,127.18210233753754,mid,elbow_flare,1
127.66319926707233,29.07338437381365,117.05845402068493,42.69938982540519,32.13396453421978,113.5613648170564,-192.84755657139598,0.0738884023244709,16,-40.93949108941395,-39.17557783697764,-33.56873013744183,89.43885347035837,148.1937159648013,mid,elbow_flare,1
72.22393716683648,26.195161025350785,61.83265596992769,21.547003612386217,47.23709217252964,-71.80369608202987,-148.86714567995762,0.3586871401775202,5,-3.8226797137721706,-72.17614982963651,-143.33806499336478,72.05669835147569,128.41266686126158,down,elbow_flare,0
84.90974913909413,44.53864548201322,80.26353994289249,28.251735191478147,47.900393481010866,-11.45629497336971,-147.63106271587182,0.4389437891695726,3,7.049502638083746,-52.57032850508844,-102.02506071972527,74.45788612264346,129.21540659297696,down,elbow_flare,0
95.53921346637819,0.0,180.0,8.896021065975715,14.564957190899454,-131.0202045654667,18.287049616625623,0.0854606101958017,14,15.377874456225321,80.38396544283417,-157.62837889104995,89.48145552946701,146.74721644965433,down,elbow_flare,0
85.09303433367674,15.032544496332594,132.93291947501166,1.272672229366633,0.0,-201.12649937393107,-109.73208712756285,0.1661192822460848,5,8.480281592874864,-16.853125130307422,-189.24465444778446,73.1042232200078,130.44719629634304,down,elbow_flare,0
95.1855060900561,0.5362227265853777,174.35952030170355,11.340534394044816,17.110040344282357,-120.21460846928206,26.876707574225826,0.17552047131909645,15,6.727585018544678,72.56223316186176,-145.7168422546916,87.94650740008954,147.7764325685412,down,elbow_flare,0
162.3978951713587,14.509479065716949,143.76085854794763,47.9836395673222,3.96449487563692,192.33058336855424,-120.10588971194893,0.27688202569090964,14,-17.976968013904127,-30.367420464951906,39.492027368491314,88.8585031807752,150.0831515892633,mid,elbow_flare,1
105.11777505677031,1.3012947745658274,125.34165532228572,8.476847025207096,14.851778225342622,-188.26291226529318,-144.66518357684754,0.16753941327186203,4,-64.4844507992995,-32.208825954312516,-122.23667252957407,72.79054116754389,128.6081388306088,mid,elbow_flare,1
76.45982325364227,21.275711123634064,95.43579720245792,2.5862831900233996,2.434846413254472,-77.18168557394439,-138.944675774677,0.2795126372481646,3,3.420312723492617,-44.46529714819311,-158.50902451458174,72.64918518736847,127.10663750511942,down,elbow_flare,0
100.89730956771675,5.508041903722473,125.29846442898639,10.668190679657304,9.36324876925556,-201.49326096936258,-124.93443616449271,0.14172768956267426,3,-62.281936663178456,-38.325907346210634,-102.66024543809449,72.74828729497237,129.02493529816874,mid,elbow_flare,1
110.1293366683704,26.530698207217736,128.5314293837599,42.09987229398935,31.195282840194658,53.9140719849473,-150.13742762656685,0.04276988353513575,16,-54.817160806004395,-44.11574431953867,-71.4820897845492,88.17410174264549,149.13807429640497,mid,elbow_flare,1
101.22173301596618,11.510161708107555,176.24349447671887,8.061014477784939,13.814983507348176,-104.97821814521518,27.74705114792651,0.3224591059505913,16,13.970818762670621,71.66523862153171,-139.5867752079039,90.06789182148668,150.1345115666004,down,elbow_flare,0
105.48134161663563,9.924016285568847,165.95873234782357,0.1489104453649679,22.38444761203543,-29.340677765794638,52.118082618486014,0.33918397394221084,14,18.45117369767044,78.62540067293631,-101.05296056702284,89.7882187608345,147.84323039565118,down,elbow_flare,0
95.90871932784277,5.421065880169443,180.0,7.974402597611171,19.0060939490832,-133.38512208695312,29.584813873426047,0.18664746705798313,14,6.7857057831530865,73.61561746712306,-134.49596910655967,92.14541688796768,150.7726341792689,down,elbow_flare,0
97.52744467798296,0.0,174.6442783949687,13.142603167154242,14.64324400910096,-114.4298341117084,2.0176830561674777,0.18934204563811954,15,6.4534230480685295,73.38563106738388,-170.61900792600022,87.37466268403809,149.57789653745644,down,elbow_flare,0
139.8258938232497,74.14605552696484,77.34266282355875,29.759503293655893,48.746259884083855,188.7184760585719,-21.553391423429424,0.1838817284469091,5,-28.870028155040796,-79.9868948063703,92.28746372927179,73.59098173306732,129.54015991237577,mid,elbow_flare,1
151.21590007549474,11.959488283442507,144.16093089144627,32.04466028265452,19.098981081461027,103.05259728912138,135.31733958520493,0.7162016160648712,6,-13.27679334057331,-12.072377774517705,65.2178773378636,99.19261845245771,106.74714994334187,mid,fatigue_hip_sag,1
123.86213004251373,7.6294044440349325,102.72794686138437,22.215938100551238,7.958930815320485,-135.29864136523966,-128.7406401602351,0.22315582635026152,4,-40.877635927395815,-55.33386210301228,-117.711196855797,96.71420394490046,112.29354856892758,mid,fatigue_hip_sag,1
114.55461950932789,5.869908996132499,118.27858215351094,21.048879784758704,6.611216128947031,-86.32094844093974,-203.91423333230094,0.22768285578163514,5,-55.39734804122358,-60.54242730674751,-83.63181920246782,99.6482464617892,109.45630767642722,mid,fatigue_hip_sag,1
150.0807365991486,19.19275925341781,103.72073257450762,32.48525446562519,50.0,141.19289311255395,25.895326097684496,0.23005628949966536,4,-18.596951092156534,-66.09525942066173,66.68980286807518,96.64585028767118,112.43560526785203,mid,fatigue_hip_sag,1
169.64817084407377,6.567293301085188,124.36526909581512,44.7092005838822,37.62363762098719,17.4450462400376,-12.333398737988945,0.8623456027048361,5,3.3732196180534233,-41.35549211494916,9.926506064171104,99.41190318288446,109.51512835118866,mid,fatigue_hip_sag,1
126.49434009373378,16.547997005340292,96.33692601145732,21.852101592744525,43.16659770660728,77.5917898813691,-21.994927962599103,0.09946461739940214,4,-33.26936375250715,-80.65579434814298,-3.188861573109037,96.74229604677551,112.7337190872303,mid,fatigue_hip_sag,1
145.32256497532444,12.316065017524346,107.6988257602697,25.904948972184936,38.441739155503186,237.74084271156266,110.6948490355511,0.1458320937091297,7,-21.599491568709468,-56.854013388088724,10.904809613349386,98.13706119267195,109.62025735297085,mid,fatigue_hip_sag,1
86.8343347171008,2.5327353425058448,118.43948566011392,4.264249250273877,12.442774335360749,-134.17376853667815,16.271642147115422,0.20523825926565922,6,4.913958353798097,16.60140717384943,-167.08189796291217,99.24166088054206,106.3317105522711,down,fatigue_hip_sag,0
98.13108836286179,5.241146197172448,90.8019962057454,0.2202836239884558,14.296154177917472,-94.71756453485726,-214.58769711836214,0.09791579728425374,5,11.777969511064777,-14.929749163619807,-115.07908190680284,99.51974843106893,109.41345754568144,down,fatigue_hip_sag,0
129.66114238587718,1.84838568970323,127.5186345775401,46.66456914117268,7.620056043610138,-117.97112525905979,-43.12120825433333,0.04419019230798916,4,-38.81204894925317,-33.49236262873557,-56.460154127772235,96.31243911909765,111.89853041192397,mid,fatigue_hip_sag,1
77.6380128317263,5.816965222007095,84.50620539381221,5.738946364626641,26.597055435320375,-138.26792182764632,-49.31737309765854,0.23915680551400606,7,-1.7675453190682857,-22.08559278507228,-134.58979158448992,98.30769503373456,109.6755215723036,down,fatigue_hip_sag,0
152.45849302716738,12.027817866234091,174.26808052564755,48.41680076597214,10.853118051726147,13.985710251294059,266.3399986449022,0.4911112416133627,7,-18.206506819375186,3.892594696550683,166.72321995379812,98.12857349906334,108.9642777894385,mid,fatigue_hip_sag,1
114.27568044109954,0.0,119.29527982160137,15.497767695902308,12.94263088603458,-84.25358317109593,-89.54561376311808,0.3846333578974968,4,-57.825610132238616,-53.679430394389065,-127.89480475987554,96.64467988760106,112.1642314280757,mid,fatigue_hip_sag,1
99.28572698372611,31.7445760328321,90.6656029529543,2.1908073002309267,23.964118116589777,-186.1165217686577,-199.1330134750455,0.059545285547947316,6,8.83953987767313,-13.336483260663648,-138.44611121439053,99.37460141242187,106.41752951264046,down,fatigue_hip_sag,0
164.29081505879356,8.813966881158532,131.7750950716178,41.29984882990285,43.4341666373492,-24.404251324882306,-17.233727779670833,0.5207198908970091,5,2.042845062748869,-41.75270555412046,-10.286567417449238,99.38859718559995,109.6216663105102,mid,fatigue_hip_sag,1
133.66061981065607,10.490933121371421,156.14566047599206,33.16312998348346,8.33569598091806,-85.43661235689858,-52.60638563104885,0.1073637057547649,5,-36.397679861612936,-14.263699572956712,-52.60637691095086,99.31843156743342,109.00151838318992,mid,fatigue_hip_sag,1
168.30057642876335,6.931695233611351,124.77166503700984,45.6683481272081,42.489047468961594,3.9374503058812893,-35.53565650967551,0.4594669834519335,5,4.612556644953764,-45.21904915959125,-5.4144491968961646,99.41979092105015,109.41692955677615,mid,fatigue_hip_sag,1
110.08845950017513,7.488060358990672,131.55571064411058,0.0,8.349641199284003,13.955090272875687,102.16622215748178,0.03969192656081076,6,-63.90209149652062,-38.788988184069076,-121.92198274962482,99.19499021483637,106.07550030563584,mid,fatigue_hip_sag,1
157.05932941622865,10.253156468524589,176.86798026357945,47.475664166952384,11.81945455124992,41.35191284963591,240.2385389471136,0.45270283907175757,7,-3.4806161123726014,4.021944126858095,167.83322741706883,98.15281300687703,109.96165529274202,mid,fatigue_hip_sag,1
122.6005140954692,2.0742792479815657,135.15513436442674,26.91351888854083,3.6114911208442764,-103.96105554800117,-125.31402081937614,0.2182633193642018,5,-45.401782104468346,-32.95982469125564,-66.68218982298197,99.4659129054017,109.33514724586834,mid,fatigue_hip_sag,1
163.6238739728414,10.25984215111474,110.81877198462787,25.06785692693898,41.63549440852208,208.36694924089187,67.46585161663009,0.11606677206156382,7,-11.937599017336458,-56.70157160025796,-41.546984920295095,98.41508164639014,109.34695908486266,mid,fatigue_hip_sag,1
117.4314263036764,2.865656002984344,131.28463436296806,18.471476507028406,2.4526133589470422,-54.47499902057915,-62.55704919174464,0.3606590670845343,4,-50.757008973149254,-39.8777601030238,-90.7417431164519,96.64289540462623,112.83868135191085,mid,fatigue_hip_sag,1
90.05727805212742,0.9189057535134297,109.9376871908121,0.0,13.130674401765727,-119.03573138517703,-13.812587602234844,0.1936868768586545,6,5.737951014886793,16.44833071008735,-152.3552026744726,99.06769241552239,106.3486699716518,down,fatigue_hip_sag,0
153.46933918900552,11.10050231926434,164.8480209015957,46.43642424202994,13.03491882367334,23.648519517371852,172.57610416994947,0.5290062113363361,4,-12.000766257056648,-1.2579350464763719,64.0974151967715,96.6234568190794,112.46847695822316,mid,fatigue_hip_sag,1
138.85338576916755,13.488717015845166,165.24937867424495,32.630629431864556,5.8553075484931325,-107.20426589322287,-23.120784690261942,0.0025018504199065274,6,-24.236345083951583,-5.362659220621778,-32.40484026567574,99.28249248536899,106.56896590737475,mid,fatigue_hip_sag,1
128.2179915600301,16.317515044951236,84.52445930819746,24.73521508888719,38.64613988781919,86.7670877720655,8.918118303667764,0.0486079061238146,4,-34.430175350425955,-90.01642680743285,-13.388193476574818,96.11878408388188,112.16183980946973,mid,fatigue_hip_sag,1
161.7189233317756,6.536504487000342,126.37678427426988,47.84252593463542,40.82663494825094,-2.2595978757683284,-34.6907854573739,0.8934238128426787,5,-1.1023657727683946,-50.94393520778759,-13.35982290094626,99.59636250190181,109.51036179983055,mid,fatigue_hip_sag,1
130.53990828166104,26.832051400067435,117.51885689812804,23.186981502270143,22.07236863154572,38.357996696707964,3.950646798909214,0.4655187086892374,6,-50.633656320334566,-48.88710627719418,89.97270272975587,99.05683876631375,106.49950549690752,mid,fatigue_hip_sag,1
120.49127749421542,6.1386719053845304,124.05887580212884,22.728289815990028,6.478261635492851,-131.59682900710703,-161.6412271404097,0.24478894990290767,5,-56.363081731906995,-47.34924589475781,-66.41598926192393,99.60297252348659,109.70627514250866,mid,fatigue_hip_sag,1
132.57743963197322,4.18018885913761,138.3253615140121,36.62223430635182,5.0002445886789655,-129.38341035244528,-113.45615085300523,0.10102459574993658,6,-32.895071854834804,-26.219982998301905,-73.88151575094459,99.3820513712396,106.29426013006784,mid,fatigue_hip_sag,1
148.2300322302152,10.514822428905402,170.15480101187384,47.75426817249075,10.686660834925963,-9.126088426767573,245.0018124746203,0.47354108425002167,7,-16.43920749683445,14.15850446863351,154.84606788609312,98.39866245319003,109.68292388536469,mid,fatigue_hip_sag,1
126.8883990495646,1.6494216939152733,108.3732233369845,20.368304037887707,29.177502672323666,-159.95936684782913,-187.16742300420066,0.20884062869101733,7,-51.40516740671444,-73.89459188104098,-101.90839196260643,98.07811770422217,108.98083604440565,mid,fatigue_hip_sag,1
116.21466093678903,0.7231352008197287,96.17054590301548,13.459037053587938,24.75561078806893,-56.199413028665255,-27.067277044497292,0.09361582220585346,4,22.172543616479988,-3.2041922467564956,-82.74508339725774,96.45652251815928,112.90345701193014,down,fatigue_hip_sag,0
131.4164606463477,0.4268381464556485,120.07829675923955,46.22133504254989,34.8810818429541,-151.77252376753628,-247.32913950496072,0.15922262922076272,6,-39.648234110790135,-54.24956501750575,-66.80802176193632,99.36482939543771,106.67630132346112,mid,fatigue_hip_sag,1
109.62943682993117,0.0,93.49309812932721,0.438329315686238,5.6005955854176905,-60.14982673517183,-29.239204529211815,0.1512009184171389,4,27.76632637594241,-10.512843896075609,-68.03415780935228,96.43568955457619,112.3805606135422,down,fatigue_hip_sag,0
146.13066982037992,26.90430272799542,103.72115707333934,27.069404746983754,37.695057052691816,118.70455847180976,-3.566739940945495,0.1287019459619873,4,-22.083565700973047,-58.795556875542296,30.417328570762105,96.70462225170584,112.57591747338108,mid,fatigue_hip_sag,1
88.57004588687794,6.269710079496429,126.58926653218981,0.0,4.422463553421617,-122.98647246494116,10.212349989274653,0.2625691196678144,6,8.26800426611995,22.778133320100686,-182.3320680908101,99.24228333899995,106.51818581555656,down,fatigue_hip_sag,0
84.36812153968344,13.179332687754282,86.1381158950544,0.0,21.96307313398852,-199.27703455631,-126.99550996698407,0.07524095377638962,6,4.690605526066831,-8.002408007861078,-155.40343307817193,99.15584595911601,106.27326916807213,down,fatigue_hip_sag,0
